addr_kelurahan,nearest_node,dist_to_node_m,element,id,nama_kelurahan_osm,nama_kelurahan,nama_kecamatan,jumlah_penduduk,lon,lat
<NA>,6608965054,106.931241982228,,,,Cisaranten Kidul,Gedebage,22102,107.69332169999974,-6.959677100000883
<NA>,6608965054,103.70849294690343,,,,Cisaranten Kidul,Gedebage,22102,107.69321682192765,-6.959696791191678
<NA>,7216077733,112.67108320726372,,,,Cisaranten Kidul,Gedebage,22102,107.69406112330053,-6.959392590313177
<NA>,6608965054,112.10652828888718,,,,Cisaranten Kidul,Gedebage,22102,107.69363634999911,-6.959469400000494
<NA>,6608965054,85.39414976064349,,,,Cisaranten Kidul,Gedebage,22102,107.6930811999996,-6.959571150000822
<NA>,6608965054,124.93571901406818,,,,Cisaranten Kidul,Gedebage,22102,107.69366249356653,-6.959615528047974
<NA>,6608965054,101.76400160737414,,,,Cisaranten Kidul,Gedebage,22102,107.69311197807183,-6.959716508810131
<NA>,6608982106,105.21846208219581,,,,Cisaranten Kidul,Gedebage,22102,107.69446212169193,-6.959766936864576
<NA>,6608982106,110.80174639719418,,,,Cisaranten Kidul,Gedebage,22102,107.69438014999768,-6.959781699999479
<NA>,5848060881,115.9328880984132,,,,Cisaranten Kidul,Gedebage,22102,107.69429817830341,-6.959796463134392
<NA>,5848060881,120.9412798974562,,,,Cisaranten Kidul,Gedebage,22102,107.69421619999768,-6.95981119999947
<NA>,5848060881,134.54619248625713,,,,Cisaranten Kidul,Gedebage,22102,107.69402470464354,-6.959843221743424
<NA>,6617181572,132.12604538413348,,,,Cisaranten Kidul,Gedebage,22102,107.69394384535946,-6.959857778258588
<NA>,6617181572,129.4281724729989,,,,Cisaranten Kidul,Gedebage,22102,107.69386300464352,-6.959872321743437
<NA>,6617181572,127.32090829026723,,,,Cisaranten Kidul,Gedebage,22102,107.69378209535247,-6.95988687825582
<NA>,6617181572,125.41249440716459,,,,Cisaranten Kidul,Gedebage,22102,107.69358829466177,-6.95991657810733
<NA>,6617181572,125.52497580017662,,,,Cisaranten Kidul,Gedebage,22102,107.69350022721694,-6.959932410678659
<NA>,6617181572,126.40897299463822,,,,Cisaranten Kidul,Gedebage,22102,107.69341217278019,-6.9599482893213445
<NA>,6617181572,128.05892239493826,,,,Cisaranten Kidul,Gedebage,22102,107.69332410533539,-6.959964121892691
<NA>,6617181572,130.4404374878996,,,,Cisaranten Kidul,Gedebage,22102,107.69323599466178,-6.959979978107325
<NA>,6608982106,92.10309459834484,,,,Cisaranten Kidul,Gedebage,22102,107.69448910462965,-6.959915221737684
<NA>,5848060881,96.90607155845312,,,,Cisaranten Kidul,Gedebage,22102,107.69440669536615,-6.95993007826152
<NA>,5848060881,102.04539691719513,,,,Cisaranten Kidul,Gedebage,22102,107.69432429999793,-6.959944899999599
<NA>,5848060881,107.73420549405199,,,,Cisaranten Kidul,Gedebage,22102,107.69424194999792,-6.959959699999585
<NA>,6617181572,120.05432407946985,,,,Cisaranten Kidul,Gedebage,22102,107.69405199999838,-6.959992899999817
<NA>,6617181572,116.35689702218933,,,,Cisaranten Kidul,Gedebage,22102,107.69397089999838,-6.960007499999803
<NA>,6617181572,113.27352469400437,,,,Cisaranten Kidul,Gedebage,22102,107.69388979999839,-6.960022099999809
<NA>,6617181572,110.85545732649437,,,,Cisaranten Kidul,Gedebage,22102,107.69380869999839,-6.960036699999796
<NA>,6617181572,108.54771459027111,,,,Cisaranten Kidul,Gedebage,22102,107.69361669460488,-6.9600664281057405
<NA>,6617181572,108.66029370182166,,,,Cisaranten Kidul,Gedebage,22102,107.69352879999865,-6.96008225000003
<NA>,6617181572,109.6682614003534,,,,Cisaranten Kidul,Gedebage,22102,107.69344089999863,-6.960098050000036
<NA>,6617181572,111.54493048798393,,,,Cisaranten Kidul,Gedebage,22102,107.69335299999864,-6.960113850000016
<NA>,6617181572,114.24508570936888,,,,Cisaranten Kidul,Gedebage,22102,107.69326510539238,-6.960129671894344
<NA>,5848060881,63.74661919039867,,,,Cisaranten Kidul,Gedebage,22102,107.69458825469727,-6.960170421758238
<NA>,5848060881,69.29409679004388,,,,Cisaranten Kidul,Gedebage,22102,107.6945064170527,-6.960185165710625
<NA>,5848060881,75.55553496613244,,,,Cisaranten Kidul,Gedebage,22102,107.69442459999802,-6.960199899999637
<NA>,5848060881,82.36915179786219,,,,Cisaranten Kidul,Gedebage,22102,107.69434279999803,-6.960214599999647
<NA>,5848060881,89.60833174181734,,,,Cisaranten Kidul,Gedebage,22102,107.69426099999802,-6.9602292999996465
<NA>,5848060881,97.17660446550562,,,,Cisaranten Kidul,Gedebage,22102,107.694179204693,-6.960244021748834
<NA>,6617181572,93.9674435477289,,,,Cisaranten Kidul,Gedebage,22102,107.69409737354222,-6.960258790778181
<NA>,6617181572,89.18659675135989,,,,Cisaranten Kidul,Gedebage,22102,107.69401554999803,-6.960273499999643
<NA>,6617181572,85.13475577435064,,,,Cisaranten Kidul,Gedebage,22102,107.69393374999804,-6.960288199999649
<NA>,6617181572,81.91557453357916,,,,Cisaranten Kidul,Gedebage,22102,107.69385195469725,-6.9603029217582195
<NA>,6617181572,79.62860196478549,,,,Cisaranten Kidul,Gedebage,22102,107.69377014529883,-6.960317678241046
<NA>,6617181572,78.3636296388366,,,,Cisaranten Kidul,Gedebage,22102,107.69368834999803,-6.960332399999655
<NA>,6617181572,78.16854913175085,,,,Cisaranten Kidul,Gedebage,22102,107.69360654999804,-6.9603470999996375
<NA>,6617181572,79.04886512283217,,,,Cisaranten Kidul,Gedebage,22102,107.69352474999803,-6.960361799999647
<NA>,6617181572,80.96970694274516,,,,Cisaranten Kidul,Gedebage,22102,107.69344292645386,-6.9603765092211125
<NA>,6617181572,83.85481246202961,,,,Cisaranten Kidul,Gedebage,22102,107.69336109530306,-6.960391278250506
<NA>,5848060881,126.42321914224998,,,,Cisaranten Kidul,Gedebage,22102,107.69413422169193,-6.95982593686457
<NA>,6617181572,125.83772743676066,,,,Cisaranten Kidul,Gedebage,22102,107.69370125463654,-6.959901421740676
<NA>,6608965054,132.59739696723622,,,,Cisaranten Kidul,Gedebage,22102,107.69314790533537,-6.95999582189267
<NA>,5848060881,113.889658888177,,,,Cisaranten Kidul,Gedebage,22102,107.69415960462966,-6.959974521737666
<NA>,6617181572,109.14692163927407,,,,Cisaranten Kidul,Gedebage,22102,107.69372759999838,-6.9600512999998
<NA>,6617181572,117.71218051912008,,,,Cisaranten Kidul,Gedebage,22102,107.6931771946049,-6.960145528105728
<NA>,6617181572,87.61614504834148,,,,Cisaranten Kidul,Gedebage,22102,107.69327929999803,-6.960405999999649
<NA>,10968637163,81.40613294026424,,,,Cisaranten Kidul,Gedebage,22102,107.69156509999812,-6.95747339999971
<NA>,10968637163,74.6573376367839,,,,Cisaranten Kidul,Gedebage,22102,107.69163244589247,-6.957459278859481
<NA>,10968637163,68.09301609666058,,,,Cisaranten Kidul,Gedebage,22102,107.69169974999811,-6.9574451499997005
<NA>,10968637163,61.77057102707262,,,,Cisaranten Kidul,Gedebage,22102,107.6917670499981,-6.957431049999705
<NA>,10968637163,48.92560295578849,,,,Cisaranten Kidul,Gedebage,22102,107.69192917878782,-6.957405763891783
<NA>,10968637163,44.50833936041128,,,,Cisaranten Kidul,Gedebage,22102,107.69199422120828,-6.957392636107404
<NA>,10968637163,40.944042844778444,,,,Cisaranten Kidul,Gedebage,22102,107.69205927878781,-6.957379563891799
<NA>,10968637163,38.46036268591961,,,,Cisaranten Kidul,Gedebage,22102,107.69212429999804,-6.957366449999572
<NA>,7561564769,34.36758334898613,,,,Cisaranten Kidul,Gedebage,22102,107.69218932120829,-6.957353336107397
<NA>,7561564769,45.26099465169008,,,,Cisaranten Kidul,Gedebage,22102,107.69231882634395,-6.957467459183725
<NA>,7561564769,46.866622184470486,,,,Cisaranten Kidul,Gedebage,22102,107.69224684999845,-6.9574807999997565
<NA>,7561564769,49.75086329317708,,,,Cisaranten Kidul,Gedebage,22102,107.69217487832411,-6.957494112484377
<NA>,7561564769,53.70845612414668,,,,Cisaranten Kidul,Gedebage,22102,107.69210289999846,-6.957507399999758
<NA>,10968637163,56.866974355336666,,,,Cisaranten Kidul,Gedebage,22102,107.69203092167281,-6.9575206875151165
<NA>,10968637163,67.05382956205224,,,,Cisaranten Kidul,Gedebage,22102,107.69185769999862,-6.957553399999878
<NA>,10968637163,72.41838405543295,,,,Cisaranten Kidul,Gedebage,22102,107.69178609999864,-6.95756724999988
<NA>,10968637163,78.25022908690521,,,,Cisaranten Kidul,Gedebage,22102,107.69171447840982,-6.957581111996985
<NA>,10968637163,84.4465610983339,,,,Cisaranten Kidul,Gedebage,22102,107.6916428548171,-6.957594921588768
<NA>,10968637163,105.67476220644578,,,,Cisaranten Kidul,Gedebage,22102,107.69191897168696,-6.957947436853111
<NA>,10968637163,108.86277974748879,,,,Cisaranten Kidul,Gedebage,22102,107.69185344999849,-6.957959249999671
<NA>,10968637163,112.44110004034906,,,,Cisaranten Kidul,Gedebage,22102,107.69178792385962,-6.957971041463651
<NA>,10968637163,116.37229764595905,,,,Cisaranten Kidul,Gedebage,22102,107.6917223999985,-6.957982799999676
<NA>,10968637163,120.62810657373265,,,,Cisaranten Kidul,Gedebage,22102,107.69165687168768,-6.957994586840257
<NA>,10968637163,125.17481542914322,,,,Cisaranten Kidul,Gedebage,22102,107.6915913499985,-6.9580063999996735
<NA>,10968637163,91.6629881216044,,,,Cisaranten Kidul,Gedebage,22102,107.69190374999793,-6.957812099999241
<NA>,10968637163,94.92237350577014,,,,Cisaranten Kidul,Gedebage,22102,107.69184235374846,-6.957822371645119
<NA>,10968637163,98.55674314752132,,,,Cisaranten Kidul,Gedebage,22102,107.69178089623968,-6.957832628349186
<NA>,10968637163,102.52678278837544,,,,Cisaranten Kidul,Gedebage,22102,107.69171944999792,-6.957842899999253
<NA>,10968637163,106.79421268118391,,,,Cisaranten Kidul,Gedebage,22102,107.69165804999795,-6.957853199999234
<NA>,10968637163,111.32429881739435,,,,Cisaranten Kidul,Gedebage,22102,107.69159660375621,-6.957863471649271
<NA>,10968637163,86.91200297038384,,,,Cisaranten Kidul,Gedebage,22102,107.69200559999818,-6.957792499999527
<NA>,7561564769,83.27111110318714,,,,Cisaranten Kidul,Gedebage,22102,107.6920737716488,-6.957780286341345
<NA>,7561564769,80.10718698649141,,,,Cisaranten Kidul,Gedebage,22102,107.69214192408657,-6.957768092001236
<NA>,7561564769,77.56690133940066,,,,Cisaranten Kidul,Gedebage,22102,107.69221009999818,-6.957755849999557
<NA>,7561564769,75.72403117383914,,,,Cisaranten Kidul,Gedebage,22102,107.69227829999818,-6.957743649999545
<NA>,7561564769,90.36148631209632,,,,Cisaranten Kidul,Gedebage,22102,107.69236817620988,-6.957872258449426
<NA>,7561564769,91.28044475928655,,,,Cisaranten Kidul,Gedebage,22102,107.69229932822198,-6.9578842633205715
<NA>,7561564769,92.8324497333725,,,,Cisaranten Kidul,Gedebage,22102,107.69223047177469,-6.957896236678594
<NA>,7561564769,94.99366388894867,,,,Cisaranten Kidul,Gedebage,22102,107.69216164999834,-6.957908249999557
<NA>,7561564769,97.71726560886248,,,,Cisaranten Kidul,Gedebage,22102,107.6920928237868,-6.957920241549733
<NA>,6608965044,91.40165663940267,,,,Cisaranten Kidul,Gedebage,22102,107.6919732499982,-6.958202299999551
<NA>,6608965040,96.17428603056051,,,,Cisaranten Kidul,Gedebage,22102,107.69190994596669,-6.958214278577924
<NA>,6608965040,100.90399327555382,,,,Cisaranten Kidul,Gedebage,22102,107.6918466540297,-6.958226221421195
<NA>,6608965040,105.89967181648802,,,,Cisaranten Kidul,Gedebage,22102,107.69178337140832,-6.9582381859507265
<NA>,6608965040,111.12518643684696,,,,Cisaranten Kidul,Gedebage,22102,107.69172009597222,-6.958250178590027
<NA>,6608965040,116.55600553244872,,,,Cisaranten Kidul,Gedebage,22102,107.69165680402416,-6.958262121409064
<NA>,6608965040,122.16024054144229,,,,Cisaranten Kidul,Gedebage,22102,107.69159349999819,-6.958274099999556
<NA>,6608965040,127.91586447865859,,,,Cisaranten Kidul,Gedebage,22102,107.69153019597222,-6.958286078590027
<NA>,6608965044,82.69462777866893,,,,Cisaranten Kidul,Gedebage,22102,107.692080205561,-6.958186571788215
<NA>,6608965044,76.99490277420102,,,,Cisaranten Kidul,Gedebage,22102,107.69216039999905,-6.9581714000001496
<NA>,6608965044,71.97882555001628,,,,Cisaranten Kidul,Gedebage,22102,107.69224059443708,-6.9581562282120775
<NA>,6608965044,67.79818350245668,,,,Cisaranten Kidul,Gedebage,22102,107.69232079999904,-6.9581410500001555
<NA>,6608965044,50.63786480609885,,,,Cisaranten Kidul,Gedebage,22102,107.69241859505331,-6.9582620781480795
<NA>,6608965044,54.81407396134191,,,,Cisaranten Kidul,Gedebage,22102,107.69233919999844,-6.958276199999787
<NA>,6608965044,60.03549014339303,,,,Cisaranten Kidul,Gedebage,22102,107.69225979999844,-6.958290299999782
<NA>,6608965044,66.05293982551731,,,,Cisaranten Kidul,Gedebage,22102,107.69218039999843,-6.958304399999788
<NA>,6608965040,80.16754768184084,,,,Cisaranten Kidul,Gedebage,22102,107.69199904564927,-6.958335428497535
<NA>,6608965040,85.59570137295462,,,,Cisaranten Kidul,Gedebage,22102,107.69193064999828,-6.958348449999663
<NA>,6608965040,91.35240515995947,,,,Cisaranten Kidul,Gedebage,22102,107.69186224999828,-6.958361449999681
<NA>,6608965040,97.37644411874322,,,,Cisaranten Kidul,Gedebage,22102,107.6917938543473,-6.95837447150178
<NA>,6608965040,103.62316463266411,,,,Cisaranten Kidul,Gedebage,22102,107.69172544999829,-6.958387499999648
<NA>,6608965040,110.0532979977858,,,,Cisaranten Kidul,Gedebage,22102,107.69165707149573,-6.9584004868399525
<NA>,6608965040,116.63524772103816,,,,Cisaranten Kidul,Gedebage,22102,107.69158869999828,-6.9584134999996605
<NA>,6608965040,123.34579399367723,,,,Cisaranten Kidul,Gedebage,22102,107.69152032416116,-6.958426541667656
<NA>,6608965040,58.05789684876164,,,,Cisaranten Kidul,Gedebage,22102,107.69205962160731,-6.958726787351098
<NA>,6608965040,66.14077719321406,,,,Cisaranten Kidul,Gedebage,22102,107.69198564999826,-6.958740699999717
<NA>,6608965040,74.27446672013753,,,,Cisaranten Kidul,Gedebage,22102,107.69191169999826,-6.958754599999727
<NA>,6608965040,82.44602964582883,,,,Cisaranten Kidul,Gedebage,22102,107.69183774541696,-6.95876847839095
<NA>,6608965040,90.6437558647635,,,,Cisaranten Kidul,Gedebage,22102,107.69176379999826,-6.958782349999692
<NA>,6608965040,98.86188990047157,,,,Cisaranten Kidul,Gedebage,22102,107.69168985457955,-6.958796221608482
<NA>,6608965040,109.88044516140037,,,,Cisaranten Kidul,Gedebage,22102,107.691594145344,-6.9586698782098
<NA>,6608965040,101.87980261183527,,,,Cisaranten Kidul,Gedebage,22102,107.69166830466028,-6.958656721792502
<NA>,6608965040,93.93722696550552,,,,Cisaranten Kidul,Gedebage,22102,107.69174244999833,-6.958643599999648
<NA>,6608965040,86.06637353826927,,,,Cisaranten Kidul,Gedebage,22102,107.69181659999835,-6.958630499999647
<NA>,6608965040,78.28991062258595,,,,Cisaranten Kidul,Gedebage,22102,107.69189074999834,-6.958617399999665
<NA>,6608965040,70.64238571271162,,,,Cisaranten Kidul,Gedebage,22102,107.6919648782149,-6.958604262699723
<NA>,6608965040,38.07061691888714,,,,Cisaranten Kidul,Gedebage,22102,107.69224679999893,-6.958691599999969
<NA>,6608965040,45.77864177421851,,,,Cisaranten Kidul,Gedebage,22102,107.69222501720643,-6.958557065341808
<NA>,6608965040,122.00438426114687,,,,Cisaranten Kidul,Gedebage,22102,107.69148254999847,-6.958689449999404
<NA>,6608965040,120.01899583129446,,,,Cisaranten Kidul,Gedebage,22102,107.69149972798817,-6.958826211039804
<NA>,6608965038,121.70463052370265,,,,Cisaranten Kidul,Gedebage,22102,107.6915737999994,-6.95923760000022
<NA>,6608965038,130.47800274754016,,,,Cisaranten Kidul,Gedebage,22102,107.6914937999994,-6.959250900000232
<NA>,6608965038,118.44102836323577,,,,Cisaranten Kidul,Gedebage,22102,107.6915618499986,-6.959109299999889
<NA>,6608965038,126.96229898026264,,,,Cisaranten Kidul,Gedebage,22102,107.69148587828118,-6.95912351180661
<NA>,6608965038,57.164255043181534,,,,Cisaranten Kidul,Gedebage,22102,107.69211194999862,-6.959011399999853
<NA>,6608965038,65.43637948905383,,,,Cisaranten Kidul,Gedebage,22102,107.69203724999863,-6.959024899999848
<NA>,6608965038,73.74140996885377,,,,Cisaranten Kidul,Gedebage,22102,107.69196249999864,-6.95903839999983
<NA>,6608965038,82.06575546949405,,,,Cisaranten Kidul,Gedebage,22102,107.69188774999863,-6.959051899999817
<NA>,6608965038,90.39878893331804,,,,Cisaranten Kidul,Gedebage,22102,107.69181304999864,-6.959065399999837
<NA>,6608965038,98.74222970036845,,,,Cisaranten Kidul,Gedebage,22102,107.69173834999863,-6.959078899999826
<NA>,6608965038,61.79206197431769,,,,Cisaranten Kidul,Gedebage,22102,107.69212957199179,-6.959136889310536
<NA>,6608965038,69.52726596207408,,,,Cisaranten Kidul,Gedebage,22102,107.69205522800665,-6.959150010689667
<NA>,6608965038,77.38878123435391,,,,Cisaranten Kidul,Gedebage,22102,107.69198089435422,-6.9591631280068045
<NA>,6608965038,85.34116241799498,,,,Cisaranten Kidul,Gedebage,22102,107.69190657199273,-6.95917623929917
<NA>,6608965038,93.36536145875799,,,,Cisaranten Kidul,Gedebage,22102,107.6918322336568,-6.959189382682036
<NA>,6608965038,101.44020836875019,,,,Cisaranten Kidul,Gedebage,22102,107.69175789999922,-6.959202500000102
<NA>,6608965038,37.80828400068187,,,,Cisaranten Kidul,Gedebage,22102,107.69228929999854,-6.958980699999889
<NA>,6608965038,131.61148192690604,,,,Cisaranten Kidul,Gedebage,22102,107.6916149056891,-6.9595026223628444
<NA>,6608965038,139.1199967127361,,,,Cisaranten Kidul,Gedebage,22102,107.69154079999926,-6.959513950000006
<NA>,7561816440,140.3136458183738,,,,Cisaranten Kidul,Gedebage,22102,107.69146669999927,-6.959525249999991
<NA>,6608965038,88.88757468523698,,,,Cisaranten Kidul,Gedebage,22102,107.69205209999885,-6.959420450000058
<NA>,6608965038,96.21026868973051,,,,Cisaranten Kidul,Gedebage,22102,107.69197244999884,-6.959435400000047
<NA>,6608965038,103.7883196677641,,,,Cisaranten Kidul,Gedebage,22102,107.69189277177856,-6.95945028891592
<NA>,6608965038,111.5713476390961,,,,Cisaranten Kidul,Gedebage,22102,107.6918131282191,-6.959465211084176
<NA>,6608965038,70.28419557339276,,,,Cisaranten Kidul,Gedebage,22102,107.69269260468086,-6.959456121899278
<NA>,6608965038,70.85922997085775,,,,Cisaranten Kidul,Gedebage,22102,107.69262131721497,-6.959468265321084
<NA>,6608965038,72.32376764479918,,,,Cisaranten Kidul,Gedebage,22102,107.69255004999849,-6.959480449999656
<NA>,6608965038,74.62088467884894,,,,Cisaranten Kidul,Gedebage,22102,107.69247878278198,-6.959492634678214
<NA>,6608965038,77.6729504927373,,,,Cisaranten Kidul,Gedebage,22102,107.6924074953161,-6.959504778100047
<NA>,6608965038,81.40007208652663,,,,Cisaranten Kidul,Gedebage,22102,107.69233622188828,-6.95951693721056
<NA>,6608965038,92.41070138921648,,,,Cisaranten Kidul,Gedebage,22102,107.69217168289526,-6.959548234316329
<NA>,6608965038,97.63152503138281,,,,Cisaranten Kidul,Gedebage,22102,107.69210134999882,-6.959559649999748
<NA>,6608965038,103.18684095204755,,,,Cisaranten Kidul,Gedebage,22102,107.69203104999883,-6.959571049999759
<NA>,6608965038,109.02836099825136,,,,Cisaranten Kidul,Gedebage,22102,107.69196074999883,-6.9595824499997665
<NA>,6608965038,115.11626257009026,,,,Cisaranten Kidul,Gedebage,22102,107.69189041710237,-6.9595938656832175
<NA>,6608965038,121.41067141417275,,,,Cisaranten Kidul,Gedebage,22102,107.69182009999881,-6.959605299999757
<NA>,7561816440,137.29195171090086,,,,Cisaranten Kidul,Gedebage,22102,107.69164874999882,-6.959634399999758
<NA>,7561816440,132.7925821786396,,,,Cisaranten Kidul,Gedebage,22102,107.691581427984,-6.959645612371454
<NA>,7561816440,128.58337935656027,,,,Cisaranten Kidul,Gedebage,22102,107.69151409510948,-6.959656777976687
<NA>,7561816440,124.69034085784908,,,,Cisaranten Kidul,Gedebage,22102,107.69144677201443,-6.959667937615577
<NA>,7561816440,92.02510240281022,,,,Cisaranten Kidul,Gedebage,22102,107.69135275447627,-6.959947921737751
<NA>,7561816440,96.12455972932833,,,,Cisaranten Kidul,Gedebage,22102,107.69142024552063,-6.959935978261518
<NA>,7561816440,100.63280255872759,,,,Cisaranten Kidul,Gedebage,22102,107.69148774999844,-6.959923999999644
<NA>,7561816440,105.49563380666405,,,,Cisaranten Kidul,Gedebage,22102,107.69155524999846,-6.959911999999631
<NA>,7561816440,110.66459972839742,,,,Cisaranten Kidul,Gedebage,22102,107.69162274999846,-6.9598999999996405
